county,year,month,NDVI,EVI,LST,GPP,气温,降水,辐射,DEM_Mean,DEM_Std,单产
临澧县,2017,6,0.7119332551956177,0.4869847595691681,29.59489822387696,0.0852331221103668,24.060461044311523,3111.926025390625,8099.7216796875,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2017,7,0.6903037428855896,0.4975500702857971,32.800106048583984,0.0878911316394805,29.2188777923584,1306.850830078125,12189.3984375,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2017,8,0.6602660417556763,0.4438001811504364,31.594463348388672,0.083682432770729,28.23420524597168,2200.1650390625,10051.4541015625,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2017,9,0.6229189038276672,0.3888539671897888,29.06831359863281,0.0810264870524406,23.64031410217285,1323.6895751953125,6856.1982421875,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2017,10,0.5431386232376099,0.3188472092151642,21.367549896240234,0.0717392042279243,16.9679012298584,668.0966186523438,5079.80615234375,89.23833152426732,48.63672363655008,6.047108152674763
临澧县,2018,4,0.5259770154953003,0.3416566848754883,27.028547286987305,0.0807281360030174,18.623432159423828,2282.126708984375,9851.8896484375,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,5,0.6221861839294434,0.3823928833007812,28.009855270385746,0.0770192742347717,23.17416000366211,2469.0751953125,8855.3095703125,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,6,0.6313778162002563,0.4410127997398376,31.20912170410156,0.0850456655025482,26.10484504699707,818.7701416015625,10940.009765625,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,7,0.7181211113929749,0.495377629995346,32.05693817138672,0.083966463804245,28.98255920410156,1852.8785400390625,10616.3017578125,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,8,0.6281197667121887,0.4343149960041046,31.56299591064453,0.0833360999822616,28.71040916442871,1575.76611328125,11063.94140625,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,9,0.5891878604888916,0.347438097000122,28.01301956176757,0.0761060342192649,23.58162879943848,2167.869873046875,7260.28955078125,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2018,10,0.5507460236549377,0.3109687864780426,23.58907890319824,0.0686414092779159,17.931180953979492,915.9564208984376,7982.8837890625,89.23833152426732,48.63672363655008,6.372839587547324
临澧县,2019,4,0.546586811542511,0.3041831254959106,29.04209327697754,0.0710915476083755,17.501962661743164,1617.9775390625,8027.43212890625,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,5,0.5704025030136108,0.3651600182056427,28.10126495361328,0.0782407447695732,20.91778564453125,2735.84423828125,9033.1259765625,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,6,0.7048837542533875,0.4579653143882751,30.427188873291016,0.0823572352528572,25.443811416625977,3197.327880859375,9731.5771484375,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,7,0.7230210304260254,0.5148891806602478,30.916303634643555,0.0890077874064445,28.054990768432617,1220.45166015625,11395.0771484375,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,8,0.661762535572052,0.4429017901420593,32.38053131103516,0.0836131051182746,29.590648651123047,816.17138671875,11946.4873046875,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,9,0.5350450277328491,0.3261921107769012,32.190189361572266,0.0727020278573036,25.85683250427246,257.5843811035156,10270.73046875,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2019,10,0.5162874460220337,0.2928392291069031,23.98399543762207,0.0673649758100509,19.13650703430176,794.517578125,6804.14453125,89.23833152426732,48.63672363655008,6.488564854841658
临澧县,2020,4,0.549261924458725,0.32869161871285746,27.049105611732912,0.0862627033308072,16.60584259033203,922.7039794921876,9732.6748046875,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,5,0.606364848420324,0.426167895920189,29.885459960014693,0.08821140099269116,22.60436248779297,1691.7469482421875,9975.431640625,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,6,0.38446227894699264,0.2847612829744236,30.035120984410547,0.09055352275260588,25.546049118041992,3563.095703125,8217.37109375,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,7,0.6945475561368474,0.49611070673372626,31.776652475841203,0.09451182262795435,25.84638977050781,5016.63916015625,7662.43701171875,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,8,0.6666311124977308,0.4419072678311242,31.79080068435539,0.09596275656868208,28.335742950439453,1915.6212158203125,11315.359375,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,9,0.48927983348682297,0.29387710648397936,27.517163534993003,0.08224246381399446,21.85614013671875,2633.857421875,6294.01025390625,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2020,10,0.5341146220391353,0.29056187458299504,22.751930696594656,0.07597111481982327,16.183185577392578,1352.7060546875,5075.1533203125,89.23833152426732,48.63672363655008,6.193361582496384
临澧县,2021,4,0.532453715801239,0.318729817867279,26.335338592529297,0.0733843371272087,15.689541816711426,2340.82958984375,5633.6474609375,89.23833152426732,48.63672363655008,6.369742239637544
临澧县,2021,5,0.4987092912197113,0.3165525496006012,30.58664894104004,0.0753716304898262,21.35783195495605,3338.869140625,8629.55078125,89.23833152426732,48.63672363655008,6.369742239637544
临澧县,2021,6,0.5792949795722961,0.4094667136669159,31.15652084350586,0.0881443545222282,26.20145797729492,1734.408447265625,10971.03125,89.23833152426732,48.63672363655008,6.369742239637544
